,userId,movieId,rating
234888,9741,192,5
234889,6586,192,3
234896,6596,192,5
234901,3649,192,5
234902,737,192,4
234904,3652,192,4
234919,1346,192,5
234920,7873,192,4
234921,3656,192,5
234926,3665,192,4
234929,744,192,3
234933,6621,192,5
234937,3681,192,4
234943,747,192,5
234945,1354,192,4
234946,6631,192,4
234953,3699,192,5
234954,1357,192,5
234955,3701,192,4
234956,750,192,4
234958,3703,192,4
234959,3704,192,3
234964,4575,192,4
234967,3712,192,5
234981,3722,192,5
234983,279,192,4
234986,6654,192,4
234988,6657,192,5
234994,3735,192,5
235000,3745,192,4
235003,9056,192,4
235004,8520,192,4
235005,3748,192,4
235006,7898,192,4
235009,9459,192,4
235010,1372,192,4
235012,3753,192,3
235017,6668,192,4
235023,6673,192,5
235024,7165,192,3
235028,285,192,4
235029,6676,192,4
235040,9461,192,5
235046,766,192,2
235049,6697,192,4
235055,6705,192,4
235057,3789,192,5
235062,7909,192,5
235070,3802,192,5
235084,9853,192,5
235086,3824,192,5
235090,3830,192,4
235094,774,192,3
235095,7921,192,5
235100,1399,192,4
235101,6745,192,4
235115,3855,192,4
235117,1404,192,4
235122,6760,192,4
235131,303,192,5
235133,4618,192,4
235135,8367,192,5
235143,6781,192,3
235144,8369,192,4
235151,6784,192,4
235152,4621,192,3
235155,309,192,5
235157,3898,192,4
235158,3899,192,4
235160,3903,192,5
235164,3906,192,5
235167,3909,192,5
235168,7935,192,5
235174,1418,192,5
235187,8378,192,3
235189,312,192,5
235194,793,192,4
235198,7939,192,4
235203,7186,192,5
235205,797,192,5
235209,3962,192,5
235210,4637,192,5
235218,3968,192,5
235226,319,192,3
235242,8998,192,5
235252,7948,192,5
235261,9470,192,3
235267,4013,192,4
235269,327,192,3
235275,7955,192,3
235296,818,192,4
235299,6910,192,4
235310,4662,192,3
235316,1461,192,5
235319,7970,192,4
235321,1462,192,4
235323,8524,192,2
235339,825,192,3
235341,4086,192,5
235343,4669,192,5
235345,4088,192,3
235346,7981,192,5
235354,1533,193,1
235355,354,193,4
235360,4127,193,5
235377,393,193,1
235378,8609,193,4
235393,939,193,2
235397,5169,193,3
235402,77,193,3
235403,2042,193,5
235406,5298,193,3
235409,2115,193,4
235421,5498,193,2
235422,5509,193,5
235426,2350,193,3
235428,1061,193,1
235430,1071,193,4
235434,5603,193,5
235436,521,193,3
235448,5695,193,3
235452,5781,193,4
235471,579,193,4
235474,4413,193,4
235479,1189,193,3
235489,2980,193,5
235492,195,193,4
235497,3021,193,3
235504,8265,193,3
235508,3202,193,4
235510,657,193,5
235515,4488,193,3
235519,6329,193,3
235524,3359,193,3
235526,7134,193,4
235529,4505,193,3
235547,6556,193,2
235550,1339,193,1
235551,6579,193,1
235557,7873,193,2
235560,8959,193,2
235561,8340,193,4
235567,1378,193,3
235568,289,193,3
235575,3856,193,3
235576,6755,193,2
235580,303,193,5
235585,314,193,2
235588,3980,193,5
235595,1448,193,4
235599,1478,193,2
235600,1508,194,2
235609,366,194,3
235611,1687,194,4
235614,897,194,3
235621,70,194,4
235622,5201,194,3
235624,5233,194,3
235626,5234,194,2
235629,5288,194,4
235639,1027,194,1
235644,1085,194,3
235653,2727,194,4
235655,1154,194,5
235659,5978,194,2
235671,629,194,5
235683,3388,194,4
235685,697,194,3
235688,3489,194,5
235689,251,194,3
235695,9096,194,4
235698,3685,194,3
235709,3917,194,3
235710,1422,194,4
235711,6823,194,5
235712,9578,194,2
235715,6926,194,4
235720,9316,195,5
235729,4685,195,3
235733,4692,195,2
235734,1518,195,5
235741,4111,195,4
235746,15,195,3
235747,9957,195,2
235757,4122,195,4
235771,862,195,5
235775,8074,195,2
235776,4828,195,5
235787,7991,195,2
235796,1690,195,1
235798,7273,195,3
235799,7275,195,3
235800,1697,195,3
235803,36,195,5
235806,9606,195,5
235811,1720,195,4
235816,4927,195,3
235824,1776,195,4
235840,1814,195,2
235852,6974,195,2
235855,49,195,3
235856,1843,195,5
235861,7333,195,3
235876,1908,195,5
235877,5092,195,5
235879,1909,195,2
235890,64,195,5
235906,2012,195,3
235908,2016,195,2
235916,437,195,2
235921,965,195,4
235925,5260,195,5
235940,2092,195,4
235946,2104,195,1
235950,979,195,3
235953,5318,195,3
235956,461,195,4
235964,4245,195,3
235969,2188,195,3
235978,7452,195,4
235988,5423,195,5
235991,5428,195,3
235993,8001,195,3
235999,8427,195,3
236001,1026,195,2
236003,8152,195,3
236007,8534,195,4
236011,2326,195,3
236014,8704,195,3
236018,2355,195,2
236020,2360,195,5
236032,1067,195,1
236037,7027,195,1
236046,2442,195,3
236050,8177,195,2
236055,2486,195,2
236068,5655,195,1
236076,4330,195,2
236084,1121,195,3
236085,5716,195,3
236094,5731,195,1
236095,2616,195,2
236101,8015,195,2
236107,2672,195,3
236110,2686,195,1
236120,9285,195,2
236128,2762,195,2
236132,1156,195,2
236141,2806,195,3
236143,2815,195,4
236149,5928,195,4
236153,1173,195,3
236156,174,195,5
236169,4403,195,5
236172,2877,195,2
236182,2904,195,4
236187,592,195,4
236193,2926,195,2
236195,2933,195,2
236200,598,195,3
236203,6051,195,5
236211,4429,195,4
236214,7085,195,3
236215,9327,195,1
236216,6077,195,4
236217,4433,195,2
236234,3026,195,3
236235,8838,195,3
236242,3051,195,5
236243,8257,195,4
236252,6170,195,1
236253,4456,195,2
236263,3126,195,3
236268,4464,195,4
236271,3141,195,4
236272,8268,195,3
236274,3157,195,3
236282,215,195,5
236292,3242,195,4
236293,3254,195,3
236300,4487,195,2
236302,6306,195,3
236320,9129,195,4
236332,3365,195,2
236335,3372,195,1
236337,687,195,3
236341,8032,195,4
236344,1291,195,3
236356,6449,195,5
236359,1308,195,3
236360,3481,195,3
236361,3487,195,5
236364,3492,195,3
236373,710,195,5
236376,3514,195,4
236387,6517,195,4
236391,3554,195,2
236394,7848,195,3
236396,3575,195,1
236403,1334,195,4
236406,3594,195,2
236413,3601,195,4
236419,6577,195,3
236428,7870,195,3
236443,4570,195,5
236446,6638,195,5
236451,8346,195,5
236459,9136,195,3
236467,6687,195,4
236468,7905,195,3
236470,6691,195,3
236471,8969,195,5
236491,6761,195,4
236508,312,195,5
236510,3933,195,1
236512,3948,195,4
236513,4634,195,4
236516,798,195,2
236517,3973,195,2
236522,320,195,3
236532,6864,195,3
236534,7952,195,5
236536,812,195,5
236537,1447,195,3
236550,329,195,4
236554,1459,195,1
236565,1475,195,4
236566,4670,196,4
236569,341,196,5
236570,7203,196,3
236574,9264,196,2
236577,1,196,5
236581,834,196,5
236585,8,196,2
236587,8563,196,3
236605,4727,196,1
236610,355,196,5
236619,4762,196,3
236626,21,196,1
236631,7231,196,4
236636,6946,196,5
236643,7244,196,4
236644,364,196,4
236645,7245,196,2
236650,863,196,3
236656,369,196,2
236657,1633,196,5
236667,1651,196,5
236668,874,196,5
236670,4138,196,5
236675,1669,196,4
236678,1684,196,5
236683,1689,196,3
236686,1697,196,4
236690,8591,196,3
236697,8593,196,3
236710,4923,196,3
236721,1751,196,3
236722,6964,196,5
236727,1757,196,3
236736,7308,196,2
236738,4963,196,3
236741,4966,196,3
236742,4970,196,4
236746,392,196,5
236759,1814,196,3
236760,1815,196,4
236763,47,196,1
236769,1827,196,3
236770,5023,196,4
236772,1835,196,4
236779,920,196,5
236780,5034,196,4
236789,8530,196,3
236796,56,196,5
236807,1903,196,4
236808,5087,196,3
236820,935,196,3
236823,9018,196,3
236826,1936,196,5
236829,416,196,5
236833,7363,196,4
236834,4199,196,3
236840,9887,196,2
236843,941,196,4
236845,1967,196,2
236846,5168,196,5
236859,9695,196,3
236862,1991,196,5
236870,2013,196,4
236879,4220,196,4
236882,7392,196,5
236889,5236,196,2
236893,5239,196,2
236898,9020,196,3
236906,2063,196,1
236907,443,196,4
236909,5261,196,3
236910,444,196,5
236915,5265,196,4
236917,2078,196,3
236918,445,196,3
236923,2083,196,5
236927,86,196,3
236933,7414,196,4
236935,5306,196,4
236948,2127,196,4
236961,2164,196,4
236962,2165,196,4
236968,2168,196,3
236973,2179,196,3
236975,2181,196,4
236982,4254,196,2
236983,4255,196,3
236986,99,196,5
236991,2221,196,4
236996,1004,196,2
236999,1009,196,5
237005,7463,196,5
237011,8146,196,3
237012,2253,196,4
237013,8691,196,4
237021,4273,196,3
237023,5440,196,3
237024,4274,196,3
237031,1027,196,2
237039,2293,196,4
237046,4282,196,1
237047,2312,196,4
237052,5508,196,2
237057,9390,196,3
237068,2357,196,5
237070,8708,196,2
237083,8165,196,5
237086,1052,196,3
237087,1053,196,4
237088,2389,196,4
237091,5553,196,5
237096,2408,196,5
237097,2409,196,2
237103,1067,196,1
237117,5585,196,5
237122,7527,196,5
237124,513,196,3
237129,9082,196,5
237132,2475,196,2
237135,7036,196,4
237141,521,196,5
237143,9825,196,4
237152,524,196,4
237157,2513,196,4
237161,9342,196,3
237162,9230,196,5
237164,7046,196,4
237165,2524,196,2
237166,4320,196,5
237168,1101,196,2
237176,4324,196,5
237184,535,196,3
237197,4329,196,3
237199,2571,196,5
237201,8739,196,2
237202,5698,196,5
237209,9283,196,3
237214,7564,196,4
237230,9086,196,4
237231,8199,196,4
237234,2643,196,5
237242,4346,196,3
237251,4357,196,2
237253,1139,196,3
237269,8450,196,5
237271,8209,196,5
237272,5839,196,5
237277,2736,196,4
237291,2759,196,1
237292,9493,196,5
237293,160,196,5
237296,2772,196,4
237301,9680,196,5
237305,165,196,5
237307,5889,196,3
237313,5893,196,4
237323,2814,196,3
237331,2834,196,2
237332,576,196,4
237335,1176,196,4
237338,5950,196,5
237339,7636,196,4
237343,177,196,3
237348,5959,196,4
237354,5969,196,2
237360,4406,196,3
237361,2876,196,3
237369,9304,196,3
237372,6000,196,3
237380,185,196,4
237381,6018,196,5
237384,8812,196,4
237389,8814,196,4
237398,594,196,3
237401,8817,196,1
237402,2933,196,3
237415,1200,196,2
237419,1202,196,4
237428,6073,196,3
237430,9419,196,5
237437,6085,196,3
237445,9562,196,3
237449,9798,196,3
237452,3021,196,3
237454,3025,196,2
237470,6158,196,4
237471,7096,196,3
237475,6169,196,3
237480,206,196,4
237481,6180,196,4
237483,4459,196,4
237485,3103,196,4
237493,9640,196,3
237503,6203,196,4
237507,3136,196,3
237510,7724,196,4
237516,9567,196,4
237517,8865,196,4
237536,649,196,4
237541,7748,196,4
237546,3201,196,3
237550,6259,196,3
237551,6260,196,4
237555,6263,196,3
237556,3219,196,3
237562,9531,196,3
237568,9251,196,5
237571,4484,196,3
237572,224,196,4
237574,3249,196,5
237575,6291,196,5
237583,226,196,4
237598,4489,196,3
237599,8282,196,5
237602,7777,196,4
237608,1274,196,4
237610,1276,196,3
237613,3325,196,3
237616,6348,196,4
237617,8287,196,5
237626,3353,196,4
237633,3369,196,5
237645,6388,196,4
237651,7801,196,5
237658,6401,196,3
237660,4509,196,5
237666,4514,196,3
237668,1294,196,3
237669,8299,196,1
237670,3443,196,3
237672,3451,196,3
237678,8922,196,4
237680,6440,196,5
237683,7138,196,4
237687,7823,196,3
237693,8302,196,5
237695,7826,196,3
237697,4529,196,4
237704,4532,196,2
237705,7830,196,5
237714,3508,196,3
237723,3517,196,5
237730,4539,196,1
237734,3529,196,3
237739,3532,196,4
237743,7841,196,4
237744,3547,196,3
237747,7846,196,4
237750,6531,196,3
237758,721,196,5
237759,3577,196,4
237761,4546,196,5
237767,3589,196,3
237772,723,196,5
237773,6558,196,4
237774,6559,196,3
237779,6561,196,4
237784,3616,196,3
237785,4552,196,2
237787,6566,196,5
237792,6586,196,4
237793,7157,196,5
237796,3638,196,5
237812,8488,196,3
237821,8336,196,3
237823,3675,196,4
237832,3695,196,3
237835,749,196,4
237849,3717,196,3
237858,4581,196,3
237860,3739,196,4
237865,3761,196,3
237875,7904,196,4
237878,9819,196,3
237881,3778,196,4
237885,6695,196,3
237891,9058,196,5
237893,7909,196,3
237896,7911,196,4
237902,9464,196,5
237903,3810,196,4
237905,7170,196,5
237910,3820,196,3
237914,7171,196,3
237918,3846,196,3
237923,4614,196,3
237939,3887,196,4
237944,3891,196,4
237945,3892,196,3
237950,4623,196,3
237952,787,196,3
237956,9139,196,5
237958,3908,196,2
237973,3931,196,4
237975,4629,196,5
237990,3952,196,5
237992,1426,196,5
237994,6823,196,3
237997,1430,196,3
237998,798,196,3
237999,3968,196,5
238000,3969,196,5
238006,320,196,5
238007,7189,196,5
238012,6841,196,4
238014,3999,196,3
238018,6859,196,5
238021,326,196,2
238023,4006,196,3
238024,4007,196,5
238029,4010,196,3
238034,9004,196,3
238041,1448,196,5
238048,4043,196,5
238051,6911,196,4
238052,6914,196,3
238053,819,196,4
238055,1457,196,4
238060,6919,196,4
238061,6924,196,4
238063,1463,196,5
238064,4073,196,3
238069,1472,196,3
238072,7984,196,4
238075,1482,197,5
238078,4674,197,5
238079,9264,197,4
238083,7207,197,4
238089,4095,197,4
238102,8565,197,3
238109,4715,197,5
238110,8056,197,3
238112,4717,197,2
238115,8568,197,5
238116,351,197,5
238117,352,197,4
238129,9352,197,4
238130,8061,197,4
238131,4115,197,3
238143,19,197,5
238152,8069,197,5
238154,7988,197,5
238156,1596,197,4
238163,4806,197,5
238176,1632,197,3
238177,7259,197,4
238179,4832,197,4
238184,4835,197,2
238186,7260,197,5
238187,9362,197,4
238192,8402,197,5
238206,7268,197,5
238214,882,197,5
238215,378,197,4
238218,1706,197,4
238226,1715,197,2
238231,8086,197,4
238237,4917,197,5
238244,4930,197,4
238245,7993,197,4
238247,1748,197,5
238265,388,197,5
238267,8605,197,5
238281,907,197,4
238287,4987,197,5
238290,8408,197,4
238291,1807,197,4
238294,6968,197,4
238303,47,197,5
238307,9759,197,2
238320,4174,197,5
238334,1868,197,5
238337,1877,197,3
238346,7342,197,1
238350,6979,197,4
238354,4185,197,3
238355,4186,197,5
238358,1900,197,3
238362,5092,197,3
238369,5102,197,5
238375,61,197,3
238378,5119,197,4
238381,6982,197,4
238382,7363,197,3
238383,4199,197,4
238385,5133,197,5
238387,939,197,5
238391,4203,197,2
238394,7368,197,3
238395,5158,197,3
238398,8118,197,3
238411,426,197,5
238417,5197,197,4
238424,952,197,4
238430,2020,197,3
238431,953,197,4
238434,5223,197,5
238436,7391,197,5
238438,437,197,5
238439,2031,197,4
238442,2036,197,1
238445,4222,197,4
238446,962,197,3
238447,9373,197,5
238449,9836,197,4
238453,2053,197,3
238454,8655,197,5
238459,5254,197,3
238467,5271,197,4
238479,2094,197,4
238499,8131,197,5
238502,4238,197,5
238509,9378,197,5
238511,7422,197,4
238512,95,197,5
238519,7428,197,5
238520,2163,197,4
238522,9276,197,4
238526,7003,197,1
238527,2180,197,4
238538,2205,197,5
238544,1001,197,5
238545,7447,197,5
238547,1004,197,1
238553,1013,197,3
238554,9387,197,5
238555,2249,197,5
238557,4266,197,5
238559,4267,197,3
238560,5427,197,3
238561,104,197,3
238572,5433,197,5
238575,2269,197,4
238576,108,197,1
238579,5442,197,3
238581,5445,197,5
238582,1025,197,5
238586,5452,197,5
238592,5469,197,5
238598,7012,197,4
238604,5486,197,3
238610,114,197,4
238617,2342,197,4
238631,8164,197,5
238632,7500,197,4
238643,2387,197,5
238646,4299,197,4
238647,8712,197,5
238652,2404,197,4
238655,506,197,5
238660,8173,197,1
238663,125,197,5
238668,9843,197,5
238676,1076,197,5
238680,8512,197,4
238688,2469,197,3
238699,5619,197,5
238712,5635,197,4
238716,2507,197,4
238722,528,197,4
238726,7546,197,3
238731,5655,197,5
238736,2541,197,5
238738,2544,197,3
238746,1110,197,4
238749,7555,197,4
238751,4326,197,4
238761,543,197,5
238770,1121,197,3
238771,4336,197,4
238774,4338,197,5
238775,1127,197,5
238783,8197,197,4
238791,2625,197,4
238795,5753,197,2
238797,2639,197,4
238799,5759,197,5
238801,2647,197,5
238808,8761,197,5
238814,8201,197,4
238819,2674,197,3
238821,8539,197,5
238831,5811,197,5
238833,5815,197,4
238839,8450,197,5
238844,2727,197,5
238846,5842,197,5
238847,2729,197,3
238849,8781,197,4
238850,5852,197,5
238853,2739,197,4
238861,7605,197,4
238871,2775,197,2
238882,7614,197,1
238883,2785,197,3
238889,9619,197,4
238894,7625,197,5
238903,5925,197,3
238908,575,197,4
238920,2858,197,5
238929,9730,197,4
238933,2874,197,4
238934,7079,197,5
238943,2891,197,3
238948,8240,197,4
238952,6028,197,5
238953,4420,197,1
238958,187,197,3
238966,599,197,5
238969,9416,197,5
238973,2951,197,4
238977,4429,197,5
238980,8247,197,5
238988,8827,197,5
238993,2991,197,2
238999,1215,197,2
239003,614,197,4
239004,615,197,5
239005,4442,197,1
239018,8844,197,1
239024,6136,197,4
239033,3061,197,4
239035,8848,197,4
239036,6159,197,3
239040,8261,197,5
239043,7705,197,5
239046,3080,197,4
239049,7707,197,5
239055,632,197,5
239057,7097,197,5
239065,6185,197,4
239066,6186,197,5
239069,3107,197,5
239075,1238,197,5
239089,1244,197,2
239098,6217,197,5
239101,7735,197,5
239108,647,197,4
239112,3175,197,4
239113,3176,197,4
239123,6244,197,5
239124,3189,197,5
239127,3194,197,5
239133,9809,197,4
239138,3222,197,4
239140,6270,197,5
239147,6277,197,4
239149,6282,197,4
239156,3246,197,5
239158,7762,197,5
239159,8887,197,5
239160,6291,197,5
239164,6296,197,5
239175,6316,197,5
239181,8894,197,5
239188,6332,197,5
239189,1274,197,4
239192,1276,197,4
239193,7785,197,5
239197,7126,197,5
239200,6346,197,4
239207,3347,197,2
239213,8908,197,2
239215,6364,197,5
239218,3369,197,4
239227,6383,197,5
239234,688,197,2
239237,3408,197,3
239241,7805,197,5
239242,4509,197,4
239252,1293,197,3
239258,3443,197,5
239262,3448,197,5
239263,3450,197,2
239266,9132,197,4
239267,6438,197,5
239269,7821,197,4
239279,1304,197,5
239281,6451,197,5
239288,8926,197,5
239295,4530,197,5
239299,6473,197,4
239300,8036,197,3
239301,3495,197,3
239304,708,197,4
239312,1316,197,5
239318,6490,197,3
239319,8930,197,3
239320,4537,197,5
239340,6524,197,4
239354,1328,197,5
239356,9095,197,3
239367,1335,197,3
239380,3619,197,2
239384,3623,197,4
239385,6568,197,4
239396,6590,197,5
239400,3639,197,4
239403,270,197,5
239408,8330,197,4
239423,7878,197,4
239426,277,197,5
239436,6637,197,4
239438,1356,197,3
239439,9258,197,5
239446,3717,197,4
239447,7888,197,4
239458,8351,197,4
239463,4583,197,4
239467,3748,197,5
239474,3758,197,4
239476,8490,197,3
239482,7903,197,5
239488,1377,197,5
239490,1378,197,3
239506,6707,197,2
239512,6719,197,5
239513,3799,197,5
239514,8357,197,5
239515,767,197,4
239518,3808,197,3
239525,1391,197,5
239526,771,197,3
239537,8521,197,4
239541,8492,197,5
239543,298,197,5
239548,6755,197,5
239564,305,197,5
239570,7178,197,5
239577,3895,197,4
239584,1412,197,4
239586,7935,197,5
239587,3911,197,2
239592,3917,197,5
239598,7182,197,3
239600,3925,197,3
239606,8550,197,3
239608,8380,197,4
239610,3941,197,5
239613,4633,197,5
239618,9334,197,5
239622,1431,197,3
239625,4640,197,5
239626,3973,197,5
239631,4646,197,4
239639,3993,197,1
239642,6843,197,4
239643,6844,197,5
239654,9628,197,4
239659,327,197,5
239667,7959,197,5
239678,6902,197,3
239681,6905,197,4
239682,7198,197,2
239684,9348,197,4
239690,6916,197,5
239691,9476,197,4
239698,6919,197,3
239700,4064,197,4
239701,6923,197,4
239706,7972,197,5
239713,4086,197,3
239714,4087,197,4
239721,1496,198,4
239727,836,198,3
239732,1526,198,3
239739,6941,198,4
239741,1560,198,3
239747,19,198,5
239749,8578,198,2
239757,1606,198,4
239763,1630,198,2
239765,370,198,4
239766,869,198,2
239775,1665,198,3
239792,6961,198,3
239800,1759,198,4
239802,1763,198,4
239809,44,198,4
239810,1791,198,2
239829,1860,198,3
239832,5059,198,4
239834,7339,198,3
239837,1892,198,5
239838,5082,198,1
239843,7351,198,3
239845,5098,198,2
239859,5149,198,1
239860,1964,198,4
239863,69,198,5
239873,76,198,2
239875,438,198,3
239884,8419,198,3
239888,82,198,4
239889,7402,198,1
239892,84,198,1
239893,2079,198,1
239895,2089,198,3
239901,456,198,2
239905,8672,198,4
239906,5320,198,4
239907,4238,198,3
239908,2133,198,3
239909,5330,198,3
239911,460,198,3
239917,5343,198,2
239926,7003,198,1
239927,2192,198,4
239944,5413,198,3
239954,109,198,2
239961,4281,198,3
239966,2308,198,4
239974,7486,198,4
239976,2329,198,4
239977,7493,198,3
239981,7494,198,4
239986,5525,198,5
240011,513,198,5
240012,7031,198,3
240016,5619,198,5
240027,8441,198,2
240032,2528,198,3
240036,7548,198,4
240042,533,198,2
240047,9231,198,2
240071,2647,198,4
240072,9670,198,4
240073,5767,198,5
240078,2689,198,4
240089,2724,198,2
240090,2725,198,1
240093,2728,198,4
240095,154,198,5
240098,155,198,3
240099,4369,198,5
240101,568,198,2
240103,163,198,3
240107,7613,198,4
240109,2788,198,2
240115,168,198,5
240154,7663,198,4
240155,2941,198,2
240158,2948,198,4
240160,2954,198,3
240162,605,198,5
240168,2971,198,3
240169,6075,198,4
240173,2986,198,4
240182,7691,198,4
240186,8023,198,5
240202,4452,198,1
240208,3101,198,4
240221,3142,198,5
240239,6272,198,1
240247,3246,198,3
240252,6298,198,3
240255,8280,198,3
240263,6312,198,5
240274,236,198,3
240276,7128,198,4
240278,6383,198,5
240281,3395,198,2
240290,694,198,4
240294,7135,198,3
240295,1294,198,3
240296,7816,198,3
240301,4518,198,4
240302,6443,198,3
240304,3468,198,3
240305,1304,198,5
240314,3490,198,2
240315,3494,198,5
240319,248,198,2
240320,3509,198,3
240323,3517,198,3
240331,253,198,5
240333,3534,198,3
240339,3540,198,3
240351,3573,198,2
240358,4548,198,3
240364,727,198,2
240367,3624,198,2
240368,731,198,3
240377,6598,198,4
240381,739,198,4
240385,7874,198,3
240389,6620,198,4
240391,3676,198,2
240393,3685,198,5
240398,3692,198,5
240404,3703,198,5
240405,751,198,3
240415,1367,198,5
240426,1374,198,3
240427,7163,198,4
240429,7166,198,3
240430,1376,198,5
240433,1379,198,5
240434,3776,198,4
240435,3778,198,5
240436,4590,198,5
240442,6703,198,2
240443,9058,198,2
240458,3823,198,3
240459,6737,198,4
240465,6756,198,5
240468,7924,198,3
240469,780,198,5
240470,304,198,3
240471,6773,198,3
240475,6782,198,4
240476,9259,198,5
240483,3914,198,5
240490,314,198,1
240491,6812,198,5
240493,3936,198,5
240503,3973,198,2
240505,4643,198,3
240507,4649,198,2
240523,6864,198,4
240524,6870,198,4
240527,8386,198,2
240532,1448,198,5
240535,6896,198,3
240548,9062,198,2
240562,7979,198,4
240563,4669,198,4
240569,1487,199,1
240572,4677,199,5
240578,3,199,5
240582,834,199,5
240583,4095,199,5
240590,1511,199,5
240593,9991,199,5
240603,1531,199,5
240615,1546,199,2
240619,1552,199,2
240624,355,199,5
240626,1561,199,5
240631,8574,199,5
240634,1565,199,4
240635,8575,199,5
240640,8066,199,3
240651,1582,199,3
240652,1585,199,3
240654,7227,199,4
240657,8577,199,5
240665,861,199,5
240671,9185,199,4
240676,8582,199,3
240682,4803,199,5
240693,1625,199,3
240694,866,199,5
240698,867,199,3
240700,4826,199,3
240702,4828,199,5
240708,1638,199,4
240712,8078,199,4
240716,31,199,5
240722,4859,199,3
240723,7991,199,5
240724,4864,199,5
240728,1664,199,5
240731,8080,199,3
240732,1670,199,4
240736,880,199,3
240738,4143,199,4
240739,9318,199,4
240749,376,199,4
240750,7273,199,3
240756,883,199,5
240761,4894,199,3
240762,379,199,3
240768,6957,199,3
240770,4901,199,5
240773,7285,199,5
240782,8599,199,5
240792,7289,199,3
240795,891,199,4
240800,1744,199,5
240802,385,199,3
240806,4936,199,1
240808,1751,199,3
240811,386,199,5
240813,6964,199,5
240818,1756,199,4
240830,1774,199,2
240832,4959,199,4
240833,389,199,5
240835,390,199,4
240840,1786,199,4
240844,9663,199,4
240845,1789,199,3
240848,8528,199,4
240856,4981,199,5
240869,4994,199,5
240870,8095,199,5
240873,911,199,3
240883,5009,199,5
240893,8100,199,4
240899,5036,199,5
240902,7329,199,3
240906,5042,199,4
240907,1862,199,4
240909,54,199,5
240910,7334,199,4
240912,1867,199,5
240913,8101,199,3
240916,1869,199,4
240921,5055,199,5
240924,1877,199,5
240932,5072,199,3
240937,5081,199,2
240938,929,199,4
240944,7350,199,5
240945,6980,199,4
240955,1911,199,5
240958,5099,199,4
240962,7353,199,3
240964,415,199,4
240967,1925,199,4
240968,5113,199,3
240973,8636,199,5
240976,1936,199,5
240981,8416,199,5
240984,8115,199,3
240988,1952,199,4
240994,5145,199,3
240997,1956,199,3
241003,4203,199,5
241004,66,199,4
241011,1965,199,3
241015,5169,199,5
241018,942,199,5
241022,67,199,5
241038,949,199,5
241047,73,199,4
241048,952,199,4
241057,2018,199,3
241064,2030,199,3
241066,959,199,4
241067,4221,199,3
241073,5235,199,3
241082,2048,199,5
241083,5246,199,3
241094,2062,199,3
241100,8421,199,2
241105,2072,199,4
241124,5289,199,3
241126,7412,199,1
241128,450,199,3
241129,2094,199,5
241135,9838,199,4
241138,2105,199,3
241141,91,199,5
241143,977,199,3
241150,4235,199,5
241155,2123,199,3
241156,2125,199,1
241161,458,199,3
241163,2144,199,5
241166,8533,199,2
241173,9112,199,5
241177,987,199,3
241178,7423,199,3
241192,8425,199,5
241193,8138,199,4
241194,468,199,2
241202,2172,199,5
241207,5365,199,1
241209,7438,199,5
241210,5366,199,5
241217,4251,199,5
241222,7444,199,3
241224,4254,199,2
241225,2210,199,3
241226,474,199,3
241228,5395,199,3
241231,8000,199,3
241238,2225,199,2
241240,101,199,5
241241,7451,199,5
241250,478,199,2
241253,2239,199,4
241257,5412,199,4
241261,1015,199,4
241265,5420,199,2
241266,5424,199,5
241269,104,199,4
241274,7008,199,4
241278,4270,199,4
241280,2264,199,5
241284,2269,199,4
241295,4277,199,2
241303,5451,199,5
241312,7481,199,3
241315,8699,199,4
241335,7486,199,3
241339,5503,199,3
241342,8157,199,3
241349,5508,199,2
241352,7017,199,2
241353,9716,199,5
241357,9506,199,3
241359,2345,199,4
241360,1042,199,5
241362,2353,199,3
241364,8434,199,4
241366,2359,199,4
241368,5525,199,5
241377,9717,199,4
241379,4296,199,3
241386,2386,199,3
241389,5551,199,3
241390,1057,199,5
241394,5555,199,3
241395,1059,199,5
241411,7026,199,3
241412,2415,199,5
241414,9392,199,5
241422,510,199,3
241428,2432,199,3
241429,511,199,3
241432,7525,199,5
241435,5585,199,5
241446,2449,199,2
241452,7031,199,3
241458,126,199,5
241461,5602,199,4
241463,128,199,2
241465,7032,199,5
241469,7531,199,4
241470,1081,199,4
241471,129,199,3
241474,2478,199,3
241477,7533,199,4
241482,9029,199,4
241483,5623,199,2
241484,2493,199,3
241487,5630,199,5
241488,8537,199,5
241489,130,199,5
241492,2505,199,3
241493,5638,199,5
241494,524,199,5
241496,8012,199,5
241498,5640,199,5
241509,7044,199,5
241513,8188,199,4
241518,7545,199,4
241521,5653,199,3
241523,7547,199,5
241528,133,199,3
241533,5668,199,5
241534,1108,199,3
241541,5678,199,2
241548,5684,199,3
241551,539,199,4
241555,2566,199,1
241560,9231,199,5
241575,1119,199,5
241579,2590,199,4
241583,7565,199,4
241590,1129,199,5
241593,8753,199,4
241603,7572,199,3
241605,2632,199,5
241615,5763,199,2
241616,9404,199,4
241617,8759,199,5
241631,5788,199,3
241636,4354,199,3
241638,2682,199,3
241646,2697,199,5
241649,1143,199,4
241651,8773,199,4
241653,2708,199,4
241660,2718,199,5
241664,8209,199,3
241667,153,199,4
241673,7597,199,2
241675,5847,199,2
241689,2743,199,5
241693,5860,199,5
241700,8453,199,4
241710,5877,199,3
241713,163,199,5
241717,2774,199,5
241720,2776,199,5
241723,5886,199,4
241728,1163,199,5
241733,2789,199,2
241743,7072,199,5
